2.039971	-11.054688	453618.865500	6539489.286299
13.183791	-3.060572	507355.659600	6580941.449299
21.968544	-15.251223	555186.342200	6523277.044799
26.455866	-0.957754	573985.075000	6590688.754899
25.880810	-0.920942	571938.656400	6590474.617899
22.569512	-1.386579	557049.428200	6586668.157799
21.813562	-1.025079	552167.758900	6589610.184999
21.474032	-2.012629	550663.258800	6582872.973699
22.148644	-2.871053	553876.124200	6578178.157099
21.524068	-2.678993	550829.904100	6580016.243799
21.952730	-2.479527	552505.977500	6580497.071099
20.868936	-2.911946	547943.634400	6578098.709799
22.081472	-1.593953	553604.192100	6586837.338899
20.371329	-2.223698	544998.054100	6583747.238599
23.518770	-2.593087	561503.758000	6580528.048499
23.940977	-2.762640	565713.692900	6578136.653099
24.231456	-2.215059	565156.637100	6582083.267999
24.720322	-1.981789	567294.739100	6585067.672199
24.500590	-2.201086	567469.855800	6582620.652899
24.414774	-2.351859	566163.279100	6581937.414599
24.097041	-0.908851	563880.056800	6590322.319499
23.981981	-1.413223	562191.105800	6588190.193399
23.124253	-1.184281	557808.810000	6588329.166099
26.715458	-3.002003	576034.108700	6578101.644099
25.475725	-1.747478	570279.214900	6587204.673199
26.341536	-2.387353	573922.074100	6583344.570599
26.213876	-4.219281	571314.209800	6572591.111799
26.951408	-5.556257	574698.573900	6570089.186699
24.565116	-4.113314	564760.886400	6571580.046799
24.707426	-3.870175	565905.931500	6572361.193399
22.609389	-3.841012	555243.067200	6573058.283099
22.944596	-4.753820	557744.830900	6569098.604499
21.268003	-4.983771	549780.292100	6570997.638199
20.191337	-5.561418	542760.771100	6569214.994599
20.343392	-3.943048	544441.464200	6574624.823799
27.115385	-6.055820	575800.175200	6568369.892699
26.381372	-6.501197	571899.668200	6563930.679499
25.937324	-6.761533	569873.796100	6561288.339499
22.409310	-6.162320	555211.848000	6565458.840099
23.192851	-6.814644	556340.374000	6561679.763199
24.876065	-5.915267	563147.718900	6563592.658399
25.436381	-6.308494	566681.064300	6561726.260899
26.599374	-8.148024	575800.725800	6556783.332999
25.285904	-7.935581	568855.620800	6554855.040399
21.943808	-8.566623	553168.816500	6555846.578999
21.572991	-7.668282	551250.178100	6559357.466599
21.137910	-7.571363	548943.172900	6560080.166999
20.635335	-7.701724	546561.735900	6559430.894899
21.909274	-8.887512	554229.396200	6554232.771599
25.349582	-8.940050	571074.367400	6551561.496899
24.372917	-8.997338	566925.560500	6552316.769799
26.718487	-11.042598	580157.604800	6545303.851499
24.814922	-9.571993	569257.961100	6548466.916899
25.184576	-9.475683	570998.732000	6549790.618099
23.862912	-10.577811	564111.945300	6545567.948899
23.560810	-11.705124	562172.818400	6539497.757299
21.686265	-11.053015	552957.547500	6543039.034399
22.256606	-11.235205	554332.966000	6542502.082199
22.476502	-10.553323	555902.947000	6545600.884399
22.434738	-10.061448	557560.469500	6547834.360799
22.823722	-9.644120	558103.662500	6549589.011099
21.957416	-10.068072	554068.889100	6548217.645499
21.265505	-8.922365	549542.444800	6553877.907499
21.266062	-9.304695	551432.614200	6551659.909099
20.718222	-9.545070	547622.387900	6549782.270899
20.931426	-10.023607	548710.133100	6547857.490999
20.146178	-8.538547	544806.731500	6555196.309599
21.305020	-10.484513	551409.250100	6546144.909399
19.558634	-10.818304	542599.073700	6543112.200799
19.769688	-10.966154	543923.209300	6542978.681899
20.179727	-11.347565	545756.878900	6541196.258999
21.064810	-12.243195	550185.843600	6537115.991799
21.406343	-12.647241	553442.883300	6534547.141499
20.874950	-13.211004	550305.899100	6531847.378899
21.425629	-13.697181	553696.301800	6530138.845799
23.891244	-13.713203	563178.356100	6529937.426699
25.055142	-12.412253	570231.189100	6538173.711499
27.112224	-13.213815	583729.950200	6528574.969099
26.862727	-14.755803	581308.472500	6520969.090099
26.836783	-15.958677	582675.039100	6516935.922899
24.077042	-15.540107	565793.882500	6520748.479899
20.239964	-18.069766	547055.765300	6508822.917199
20.059939	-18.452487	545071.703400	6505496.948899
19.933427	-19.016215	543936.245900	6504006.258999
26.556070	-16.779929	579418.085800	6514372.762799
25.763527	-15.376678	573059.445700	6518679.480899
27.094085	-15.197825	583041.262600	6519696.976799
25.604701	-14.071201	576916.327400	6528967.236199
16.349490	-18.918984	529895.648900	6505206.985899
15.740704	-18.567984	525712.509000	6506139.713999
14.760675	-18.198792	521353.656700	6507802.585099
17.886343	-16.255147	536022.275900	6518351.809899
17.517200	-15.930723	534028.780300	6519883.714799
19.471028	-14.470740	543109.812400	6526544.662899
20.311182	-14.019667	546783.014800	6528358.346999
19.676907	-13.117331	543646.020400	6533128.722899
18.725943	-13.031520	537484.497000	6532551.555699
19.301375	-12.315191	542015.506600	6537026.287799
18.780829	-11.162276	539984.441600	6541685.721799
19.008569	-10.346689	538533.964500	6544695.080999
19.218629	-9.268624	537394.337400	6548558.091299
19.188177	-8.673222	539149.639400	6553122.378999
18.335082	-8.447095	536179.606800	6552333.346399
19.994935	-7.965605	543764.056300	6558204.675799
18.785367	-7.876414	537685.206700	6557920.748699
18.660432	-7.493423	536956.049400	6559730.622599
17.707730	-7.440972	532838.641000	6559354.762999
16.697950	-8.382013	526927.871800	6554474.911499
16.920543	-7.754834	528158.345700	6557682.842699
17.127081	-7.560934	529165.445300	6558527.574099
16.325952	-7.231615	525100.832700	6561511.114599
19.873873	-7.603273	542897.141700	6559709.275099
18.615104	-7.891762	531292.502700	6555890.267899
17.330062	-6.064072	529922.626100	6566946.431399
18.020171	-5.201882	533163.028800	6568977.330899
19.753675	-6.036355	540633.552700	6565582.684499
18.415846	-4.749649	535857.865300	6571684.938399
17.588776	-4.741967	531998.101800	6572930.194899
17.574093	-5.323802	531437.815200	6570615.158399
19.083726	-4.702470	537981.155300	6573609.600699
17.856289	-2.301583	532824.732000	6583174.697799
17.117046	-4.011325	529295.504500	6576491.203499
16.643916	-4.506145	526830.183900	6573879.724799
16.447896	-5.028577	526010.921600	6571068.172299
17.055529	-5.137942	528856.449300	6570814.094299
17.490393	-3.932150	532232.054200	6576454.254299
16.462371	-3.704835	525594.412900	6576253.224299
16.115789	-4.251467	525416.448800	6575571.341099
15.336079	-5.115446	520678.881100	6570515.775999
14.970160	-4.832536	518516.857300	6572651.232399
14.287996	-4.477494	513788.354200	6574876.089199
14.568784	-5.222946	516476.750400	6570573.782499
14.298406	-6.232925	514375.610800	6565800.266599
13.810524	-5.121100	512438.908200	6569945.022299
13.148950	-6.257670	508121.243900	6565516.582799
14.266804	-7.236768	515241.495700	6560629.157199
15.811579	-6.878534	522156.185500	6562072.669699
14.375720	-8.679405	516211.700700	6553121.334299
14.663320	-8.994786	517875.200400	6551581.250599
14.074030	-9.090691	514887.448700	6551284.097399
16.067729	-9.713140	524165.120900	6548440.343299
17.228749	-10.166856	530490.767100	6545421.782599
15.344868	-10.242624	521753.669700	6542953.305599
14.886856	-9.689720	519222.792700	6548507.300099
14.397732	-10.285315	514980.925300	6546371.470999
17.784458	-11.298669	532709.246200	6541134.489999
16.236122	-11.849729	525915.388300	6538346.716999
17.800299	-12.248995	530452.073500	6538182.002099
17.269455	-13.198776	530063.115600	6532993.441899
16.104919	-12.897324	525446.276600	6533275.817799
16.525262	-14.206350	526833.564800	6526153.033399
17.088065	-14.492356	530911.016000	6527062.947199
15.314697	-16.149915	522823.994200	6518364.719199
15.816971	-13.714120	524760.315300	6530533.952699
15.408533	-13.540148	522532.210600	6530012.559399
16.949263	-14.682810	530598.270700	6525885.994199
16.980841	-14.923928	531181.946100	6524515.012899
14.307525	-14.049340	517686.553600	6527226.987399
14.606587	-14.362567	518819.439100	6525262.804199
14.413249	-13.197070	517121.223000	6530498.975699
16.318690	-10.535179	526053.804700	6545016.986299
14.573654	-11.423879	515757.635500	6538306.792199
16.057468	-13.329218	525880.038500	6531362.356199
16.802327	-13.813274	528233.370700	6531222.862899
13.860686	-15.514211	515505.741800	6520200.122899
