26.279366	12.667891	738271.010000	6587731.339999
25.790147	13.971200	734177.728600	6595205.245799
10.537375	15.137662	646659.559800	6598752.957999
12.282116	1.971892	663884.199800	6528161.035499
11.839722	1.455508	660224.838400	6525415.763499
10.152809	2.991070	651237.985000	6529870.698999
10.449202	1.624276	653728.337700	6523355.613899
9.384980	3.208090	647222.921700	6530555.743599
9.122723	1.374101	647006.932000	6521981.368399
7.460811	1.449507	634357.284400	6524372.491199
6.813363	2.125488	631727.070200	6525609.291899
3.040273	1.865766	612008.801900	6520472.247099
3.026047	1.361301	613222.848700	6518236.147099
1.435969	1.603042	604157.954300	6524252.028899
0.959170	2.950057	600711.995500	6530288.952699
4.775493	3.078731	621621.439500	6533072.562799
6.676916	2.903568	631025.234500	6530224.173599
5.594077	3.713439	625362.621800	6535238.814199
6.937364	3.892647	633215.238000	6536267.906299
4.344585	3.393433	619372.267300	6534759.615999
3.692428	3.094579	616117.935100	6533188.084599
4.032048	2.782388	617466.130700	6531110.181999
2.130548	2.880406	607685.638600	6530892.836399
2.247609	2.421465	607924.990900	6527756.077699
3.325369	3.304943	613786.334000	6534805.806199
1.158598	3.787126	601078.224400	6536063.656899
1.281298	3.993509	599940.415900	6534483.815399
1.939705	3.621648	605482.869400	6535374.219999
2.309291	3.092630	608614.354300	6532640.258599
3.818079	3.847708	615913.217900	6537389.654599
1.596332	4.279304	602802.156800	6539550.305799
4.016116	3.961641	616828.203100	6537973.541299
3.989580	4.294930	617230.784000	6539976.396599
2.399616	4.893241	607897.701700	6542473.759399
2.159019	5.210140	606972.774300	6544260.097099
1.494012	4.474625	601961.009400	6540565.347799
2.092796	5.969787	606384.314000	6547543.404799
2.991181	5.744387	612450.035500	6546063.136999
2.422355	5.834224	608134.353300	6546745.013499
2.513388	5.739325	607894.119300	6545992.217999
0.767924	6.350761	599005.483900	6551314.247899
2.926140	6.404236	612754.893900	6550552.267499
2.274151	7.270271	605869.596600	6555176.945599
1.354924	7.279642	602297.490500	6553989.817199
1.172221	7.804459	600709.182000	6557171.599799
1.966637	7.938823	605099.314900	6558556.052699
2.137076	8.067198	604614.049600	6559775.909799
4.240985	8.011153	616305.182100	6557169.311999
4.356064	7.444334	617559.971400	6554317.317899
2.832864	8.414405	608357.900200	6561008.622199
2.120637	8.520411	605085.466800	6562844.117499
2.592630	8.792031	608010.215400	6564057.999899
0.908569	8.957953	599295.777900	6564195.258399
2.831731	9.350183	607373.812800	6566851.139299
2.149569	9.127402	606272.889400	6566721.217499
2.255686	8.884129	605970.057500	6564254.177799
1.690627	8.907244	603712.331000	6565605.973599
1.401321	8.466771	601246.904500	6562601.951399
1.535043	9.362599	602591.018900	6567415.491899
1.044296	10.366685	599362.641500	6570682.684099
1.907436	10.216857	604044.418500	6571047.785899
2.278905	10.289073	606040.562200	6571914.861299
2.445233	9.974795	605884.657500	6570704.530599
4.137041	10.302338	615254.500800	6570086.042199
3.612105	9.947770	610456.662600	6569565.577199
4.144624	9.212901	616162.786700	6562816.775599
3.922661	9.485108	612009.272100	6563762.114299
4.292126	9.607480	617202.648300	6566421.121699
4.559676	9.759043	617835.701100	6568074.837599
4.629943	10.017096	619117.364000	6568253.747399
5.016281	9.753777	620349.375800	6567034.479499
4.739803	10.258362	618920.773400	6570120.953499
3.780632	8.887597	612141.057400	6559924.806999
5.034281	8.845935	621102.667200	6560186.286499
5.098079	9.072549	621469.602500	6561223.765899
5.309917	9.481316	622803.965600	6564944.991499
5.809860	9.278980	625572.988300	6563007.981999
4.133329	10.711540	614208.184500	6572160.634799
2.545557	12.457781	605173.983300	6581667.515399
4.416827	12.255491	614158.533300	6581615.050599
5.624967	10.538034	627983.406100	6574918.627899
5.602059	11.078151	624712.469800	6574345.164199
4.961225	11.452139	617403.533000	6574917.210699
3.340650	13.550228	608046.139700	6586594.900299
1.299428	14.802176	597785.388400	6594923.888999
1.670469	13.644146	599246.130600	6588000.688999
3.834178	14.216630	610523.900000	6592077.882199
4.061854	13.989798	611224.900700	6590777.925199
4.614978	13.424276	615850.977300	6587555.981899
4.911533	12.677046	616080.592000	6583570.390699
5.085070	12.863557	617381.889100	6585761.256699
5.712467	12.096694	620996.496400	6580273.806199
5.674155	11.737759	622325.269200	6578793.550599
5.173121	11.686359	618722.968000	6576798.387799
5.569861	12.234385	619873.673500	6580747.958399
5.818449	12.674278	620839.801200	6584435.434599
5.662419	11.378557	623227.821300	6576800.042799
6.348474	11.669148	624902.629700	6577913.002999
5.449922	11.452719	622019.145600	6577173.419799
1.091167	14.460063	596729.638400	6593237.237699
5.172159	15.903176	617897.423800	6601754.902899
5.976789	16.240666	623438.673400	6603002.304599
4.422637	15.571453	606902.970000	6600704.511199
5.323947	15.081870	619800.200100	6597584.991399
5.910247	14.698181	621518.992500	6594701.617099
6.446835	14.922799	623782.692000	6596184.658699
5.828465	13.646057	621404.720500	6589103.309299
6.147348	14.126452	623151.689500	6591806.455699
7.011454	14.582532	627295.908800	6594304.299199
7.401184	14.325829	629729.053500	6593162.662199
7.356421	13.942136	629800.978100	6590771.062499
6.452466	14.215830	624683.925500	6591775.009899
8.135480	13.807279	634427.046300	6590412.489799
7.168091	13.057203	629040.004712	6586299.976746
7.109106	13.841537	628663.837500	6590260.005999
6.809618	15.943926	626410.463200	6602314.138899
9.065303	15.850998	639588.056900	6600861.013699
7.393573	15.261518	628354.633900	6598492.338199
8.557878	15.086704	636423.780300	6597480.553499
8.014872	14.285104	632734.834100	6594681.429799
9.019913	14.474863	639591.035900	6593550.371299
9.516597	14.969768	643087.142400	6596500.645599
