4.961773	13.529876	524200.958100	6591073.937799
6.331726	11.714777	530550.051900	6582520.026299
4.764642	11.012244	523041.692300	6580789.668299
3.423841	11.589664	516311.909500	6584307.806199
2.548366	9.799556	510431.546200	6575752.588399
4.236067	8.983283	520678.881100	6570515.775999
3.129281	7.746184	514375.610800	6565800.266599
2.560958	8.999246	512438.908200	6569945.022299
1.659337	9.470113	506861.767500	6572590.052399
4.810566	6.937127	522156.185500	6562072.669699
5.392107	6.685496	525100.832700	6561511.114599
6.353634	7.997808	529922.626100	6566946.431399
6.908304	7.020829	533009.969900	6563866.884699
8.856088	7.942326	540633.552700	6565582.684499
9.279345	8.435060	542760.771100	6569214.994599
11.316025	6.986500	552987.297300	6563184.154799
10.873304	6.154088	551250.178100	6559357.466599
11.243921	5.279076	553168.816500	6555846.578999
11.194707	4.950765	554229.396200	6554232.771599
12.178568	4.129632	558103.662500	6549589.011099
11.265698	3.486092	554068.889100	6548217.645499
11.825334	3.028193	555902.947000	6545600.884399
12.964315	1.847415	562172.818400	6539497.757299
14.409327	1.318487	570231.189100	6538173.711499
16.309326	2.565588	580157.604800	6545303.851499
18.306072	1.326973	589515.923800	6535381.184899
20.132402	2.220299	595751.013300	6539838.862699
19.678286	2.142011	593143.497800	6540633.281899
21.481058	1.799555	601961.009400	6540565.347799
21.602571	1.585535	602802.156800	6539550.305799
24.436930	1.627610	617230.784000	6539976.396599
24.438022	1.173689	616828.203100	6537973.541299
26.516835	2.558571	626703.074300	6542024.011899
25.279462	2.566673	621364.246300	6542995.189499
25.003106	3.088472	620483.484600	6546189.835499
26.795772	4.539899	629922.357300	6551303.486799
25.586735	3.783623	621216.451200	6549553.285299
24.666147	3.743188	617998.118100	6549793.723899
25.483634	5.662937	621812.265600	6557469.506999
26.935170	5.551551	628213.960200	6555063.409899
26.865024	6.079218	627714.965700	6558650.212499
24.554627	5.981563	616305.182100	6557169.311999
25.542800	7.049680	621102.667200	6560186.286499
25.609062	7.264747	621469.602500	6561223.765899
26.917519	6.765894	628723.212200	6560595.354599
27.031114	8.645552	626412.780200	6570143.472099
25.208600	8.687464	618920.773400	6570120.953499
25.033399	8.340294	619117.364000	6568253.747399
24.611168	7.777265	617202.648300	6566421.121699
26.252959	9.561770	624712.469800	6574345.164199
25.503179	10.185778	617403.533000	6574917.210699
25.662410	10.415710	618722.968000	6576798.387799
24.768478	11.070993	614158.533300	6581615.050599
26.422310	11.522625	620839.801200	6584435.434599
26.280678	10.939093	620996.496400	6580273.806199
26.121382	11.127905	619873.673500	6580747.958399
27.030923	10.936165	626158.577900	6581641.060099
25.334645	11.487078	616080.592000	6583570.390699
24.928471	12.368233	615850.977300	6587555.981899
26.378184	12.666672	621404.720500	6589103.309299
26.763179	13.190363	623151.689500	6591806.455699
26.505147	13.807352	621518.992500	6594701.617099
25.789725	14.326455	619800.200100	6597584.991399
27.145783	14.058528	623782.692000	6596184.658699
26.522491	15.740196	623438.673400	6603002.304599
25.528505	15.332959	617897.423800	6601754.902899
24.935247	14.441555	610746.006400	6598854.112399
24.001339	13.449223	610523.900000	6592077.882199
24.218412	13.026849	611224.900700	6590777.925199
23.499619	12.514420	608046.139700	6586594.900299
22.545546	11.293321	605173.983300	6581667.515399
21.033788	14.152641	597785.388400	6594923.888999
19.244652	14.352448	591288.032500	6596004.630099
17.382446	13.348425	581578.906000	6590531.743899
20.252335	11.257406	592769.624300	6584808.284499
16.316320	11.059893	576034.108700	6578101.644099
15.803574	9.819739	571314.209800	6572591.111799
14.240732	10.361357	565905.931500	6572361.193399
14.072917	10.086886	564760.886400	6571580.046799
11.920334	10.182525	555243.067200	6573058.283099
13.733861	11.910422	565156.637100	6582083.267999
13.967702	11.775586	566163.279100	6581937.414599
12.997224	11.608173	561503.758000	6580528.048499
14.210449	12.260018	567294.739100	6585067.672199
15.031028	12.468193	570279.214900	6587204.673199
13.640745	13.350860	563880.056800	6590322.319499
13.270427	12.867370	562191.105800	6588190.193399
12.506427	13.059355	557808.810000	6588329.166099
12.109136	12.849351	557049.428200	6586668.157799
11.416735	12.796237	553604.192100	6586837.338899
11.144334	13.266110	552230.222677	6589570.234984
10.713251	13.582906	550263.067300	6590940.042099
10.216479	14.714929	547268.438000	6596286.483399
9.994940	15.019017	546183.561500	6597818.177699
16.185151	14.350322	575524.509800	6594300.891299
17.758154	14.425045	583885.891300	6595625.884899
7.950634	12.949472	537361.583100	6587867.827399
9.589687	12.010176	544998.054100	6583747.238599
10.831431	12.152485	550663.258800	6582872.973699
10.968939	11.525743	550829.904100	6580016.243799
11.326825	11.588353	552505.977500	6580497.071099
11.430345	11.162214	553876.124200	6578178.157099
10.132793	11.086691	547943.634400	6578098.709799
6.876579	11.891671	532824.732000	6583174.697799
6.561106	13.044987	531489.400700	6588558.079599
5.947311	13.083685	529326.646200	6589141.179299
4.676740	13.139754	521332.968700	6589409.130299
4.606809	10.572171	522495.279300	6577984.030799
3.558613	11.141942	517282.258300	6581726.931299
1.764193	11.160129	507355.659600	6580941.449299
3.862378	9.235596	518516.857300	6572651.232399
3.413034	8.794041	516476.750400	6570573.782499
5.405534	8.909551	526010.921600	6571068.172299
6.088146	8.838621	528856.449300	6570814.094299
7.039729	8.746118	533163.028800	6568977.330899
7.459743	9.274494	535857.865300	6571684.938399
8.180961	9.383666	537981.155300	6573609.600699
10.508656	9.096610	549780.292100	6570997.638199
9.525763	10.129755	544441.464200	6574624.823799
12.359553	9.218613	557744.830900	6569098.604499
11.893980	7.757898	555211.848000	6565458.840099
12.623748	7.135371	556340.374000	6561679.763199
15.980636	7.380284	571899.668200	6563930.679499
15.008424	7.472928	566681.064300	6561726.260899
14.339729	7.958753	563147.718900	6563592.658399
15.984838	11.712681	573922.074100	6583344.570599
15.387370	13.354196	571938.656400	6590474.617899
15.925721	13.297078	573985.075000	6590688.754899
20.891329	8.779009	599362.641500	6570682.684099
